id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52735601,Walk Everywhere! Sweet Cap Hill Studio,27833938,Laura,Capitol Hill,Broadway,47.62203,-122.32257,Entire home/apt,125,30,1,3/31/2022,0.04,2,198,0,
52756023,Comfortable Capitol Hill Loft /w Rooftop Access,59626676,Michael,Capitol Hill,Broadway,47.61681,-122.32462,Entire home/apt,149,1,219,6/16/2024,6.87,5,285,82,STR-OPLI-21-000966
52758831,The Auto shop,20521336,Dave,Delridge,Highland Park,47.5321,-122.34778,Entire home/apt,78,30,4,10/14/2022,0.13,2,169,0,
52758938,Charming Capitol Hill Loft: Explore Seattle's Best,59626676,Michael,Capitol Hill,Broadway,47.61817,-122.32299,Entire home/apt,149,1,265,6/14/2024,8.12,5,272,99,STR-OPLI-21-000966
52759367,Sweet In Seaview,51321207,Veronika,West Seattle,Seaview,47.54634,-122.38858,Private room,75,30,6,9/6/2023,0.23,1,267,3,STR-OPLI-23-000103
52759499,Urban Loft in the Heart of Capitol Hill/w Balcony,59626676,Michael,Capitol Hill,Broadway,47.61849,-122.32456,Entire home/apt,149,1,202,6/16/2024,6.23,5,288,75,STR-OPLI-21-000966
52759612,Loft in Capitol Hill's Vibrant Scene/w Balcony,59626676,Michael,Capitol Hill,Broadway,47.6167,-122.32448,Entire home/apt,149,1,210,6/15/2024,6.54,5,286,79,STR-OPLI-21-000966
52761149,"Travelling nurse, rotations, tech uptown Seattle",28379912,Daniel James Rogers,Cascade,Eastlake,47.64464188,-122.3256607,Entire home/apt,85,30,2,8/12/2023,0.14,11,130,1,
52761885,"Cozy Private Studio Bed+Bath in Fremont, Seattle",117925421,Vlad,Other neighborhoods,Fremont,47.65662,-122.34901,Entire home/apt,106,2,104,6/9/2024,3.64,2,191,43,STR-OPLI-22-000072
52778420,Seattle's Downtown Luxurious! 1 Bedroom High-rise!,116610090,Cardell,Cascade,South Lake Union,47.62282,-122.33078,Entire home/apt,162,1,188,6/15/2024,5.74,1,103,64,STR-OPLI-21-000535
52779086,Pike Place Mrkt 1BR | Gym& Pool | Sophari,314324381,Sophari,Downtown,Central Business District,47.60965,-122.3392,Entire home/apt,285,30,38,11/27/2023,1.37,12,60,12,STR-OPLI-22-001671
52780817,2BR Apt in Lovely Queen Anne Home,424931782,Jim,Queen Anne,East Queen Anne,47.63912,-122.35476,Entire home/apt,71,28,13,5/20/2024,0.45,3,255,7,STR-OPLI-21-001069
52794086,Ballard Area 5bed/3bath -Space for everyone!,5325329,Blair,Other neighborhoods,North Beach/Blue Ridge,47.6913,-122.39103,Entire home/apt,321,1,133,6/10/2024,4.15,6,103,44,STR-OPLI-21-001398
52794527,Northwest Retreat with Cedar Hot Tub,399759096,Andrew,Central Area,Minor,47.60652,-122.30692,Entire home/apt,317,1,70,6/12/2024,2.31,5,341,20,STR-OPLI-21-000247
52808450,Stylish 3 BR Capitol Hill Home With 96 Walk Score!,418944932,2Plus,Central Area,Minor,47.61134,-122.31412,Entire home/apt,276,2,111,6/8/2024,3.42,4,308,43,STR-OPLI-21-001021
52810457,Stellers House - One Bedroom Apt in Capitol Hill,969503,Tierney,Capitol Hill,Broadway,47.62167,-122.31751,Entire home/apt,189,3,87,6/10/2024,2.85,1,104,35,STR-OPLI-21-001383
52813291,"Well lit, cozy, 2 bedroom unit, full kitchen, Wifi",525710,Libby,Other neighborhoods,South Park,47.52589,-122.32249,Entire home/apt,87,30,29,10/11/2023,0.91,2,174,2,STR-OPLI-21-000754
52820415,Gorgeous waterfront 2BR with designer furniture,167706794,Preeti,Downtown,Pike-Market,47.609661,-122.344788,Entire home/apt,456,3,85,5/27/2024,3.16,1,342,23,STR-OPLI-22-000563
52829004,Alki Beachfront #2- Amazing 180 View- Bridge Open!,78134139,Michael,West Seattle,Alki,47.58169,-122.40377,Entire home/apt,241,2,105,6/17/2024,3.25,9,304,40,STR-OPLI-21-000988
52829579,ALKI BEACHFRONT GETAWAY #3- BED 2 BEACH 59 STEPS,78134139,Michael,West Seattle,Alki,47.58169,-122.40377,Entire home/apt,169,2,121,6/2/2024,3.82,9,310,37,STR-OPLI-21-000988
52829753,Cozy West Seattle nest with amazing views,9429356,Nicolas,West Seattle,North Admiral,47.57449,-122.40251,Entire home/apt,,3,51,5/1/2024,1.63,1,0,13,STR-OPLI-21-001256
52845143,Cozy 1BR/1BA Apartment,424931782,Jim,Queen Anne,East Queen Anne,47.638573,-122.356667,Entire home/apt,66,28,20,5/4/2024,0.72,3,241,9,STR-OPLI-21-001069
52859528,Bright modern studio with kitchen in Ballard,7729474,Caspar,Ballard,Loyal Heights,47.67806,-122.37751,Entire home/apt,102,3,96,4/26/2024,2.95,1,94,35,STR-OPLI-19-002078
52861062,Stroll to heart of Cap Hill from a Mini-mansion,28420265,Sherry,Capitol Hill,Broadway,47.62499,-122.31656,Entire home/apt,690,2,118,5/21/2024,3.66,49,289,37,STR-OPLI-21-001067
52861602,@ Marbella Lane - Charming Capitol Hill 4BR,118412894,Wendy,Capitol Hill,Broadway,47.62141,-122.31602,Entire home/apt,292,2,83,6/4/2024,2.59,1,320,26,STR-OPLI-21-001012
52861972,Walk to Space Needle-Comfy One Bedroom Queen Anne,183750232,Tommy,Queen Anne,Lower Queen Anne,47.62643,-122.34933,Entire home/apt,159,1,267,6/18/2024,8.31,2,263,113,STR-OPLI-21-001068
52870672,"Blueground | Downtown, gym, roof, nr pike st mkt",107434423,Blueground,Downtown,Pike-Market,47.6077436,-122.3402751,Entire home/apt,168,31,0,,,340,304,0,
52880575,Cozy 1 BR in University District,180543579,Anita,University District,University District,47.65798,-122.31597,Entire home/apt,122,1,123,6/21/2024,3.82,4,341,39,STR-OPLI-22-000947
52888134,"Steps to UW, remodeled kitchen & Bed,  fast WiFi",3074414,Melissa,University District,University District,47.65708,-122.31735,Entire home/apt,120,30,14,10/31/2022,0.44,132,122,0,STR-OPLI-20-000157
52892712,"Blueground | Downtown, gym, roof, nr pike st mkt",107434423,Blueground,Downtown,Pike-Market,47.6077436,-122.3402751,Entire home/apt,,31,0,,,340,327,0,
52905547,Studio in walkable 📍 location near 🏥 🚇 🏪,220390118,Sarom,Downtown,First Hill,47.60977,-122.32493,Entire home/apt,,30,8,5/27/2024,0.26,11,0,3,
52941353,Entire Two Bedroom Unit in West Seattle,13701143,Ali,Delridge,Riverview,47.53888,-122.35568,Entire home/apt,80,30,15,4/30/2023,0.47,15,291,0,STR-OPLI-22-000983
52944275,"Beautiful 3B3B Close to Lumen Field, Downtown",25110157,Eva And Sid,Central Area,Atlantic,47.588722,-122.304573,Entire home/apt,461,2,126,6/17/2024,4.07,33,358,38,STR-OPLI-21-001312
52955312,Cozy 1-bedroom with great kitchen and office,92188205,Tyler,Rainier Valley,Rainier Beach,47.5183,-122.26544,Entire home/apt,80,30,3,10/12/2022,0.14,1,270,0,STR-OPLI-22-001515
52955850,Private Room TINY w/ Shared Bathroom on 1st Floor,123468144,Wish,Rainier Valley,Rainier Beach,47.513054,-122.270569,Private room,90,1,25,12/20/2022,0.85,16,61,0,STR-OPLI-21-001345
52966741,Historic 2BR Apt in ❤️ of DT Seattle Free Parking+99 WalkScore,217106838,Ashlie,Downtown,Belltown,47.615368,-122.341354,Entire home/apt,272,2,154,6/6/2024,4.82,1,271,55,STR-OPLI-21-001073
52992504,Inky is a cozy & artistic home with a fireplace,29415509,Marcella,Other neighborhoods,Phinney Ridge,47.68159,-122.36403,Entire home/apt,261,2,49,6/13/2024,1.59,1,314,14,STR-OPLI-24-000281
52995284,"7 BDRM Top Queen Anne Craftsman House, 5 min 2 DT",7435040,Vacation Rental LLC,Queen Anne,West Queen Anne,47.63926,-122.3596,Entire home/apt,495,1,77,6/13/2024,2.6,24,321,28,STR-OPLI-19-003321
52996562,Entire 1B1B Guest Suite in Quiet NE NBHD,36381569,Alex,Lake City,Meadowbrook,47.70517,-122.29449,Entire home/apt,88,2,78,6/22/2024,3.09,1,132,29,STR-OPLI-22-000784
53006022,Hidden Getaway Family House |UW |Children Hops.,238425582,Allen Lu,Other neighborhoods,Bryant,47.66522,-122.2865,Entire home/apt,274,1,71,6/9/2024,2.2,27,214,21,STR-OPLI-22-001505
53009988,30+ Day Designer Furnished 1BR w/Flex Office,385520586,Sentral First Hill,Downtown,First Hill,47.60959,-122.32529,Entire home/apt,229,30,5,11/12/2022,0.17,1,185,0,
53015126,"1 blocks from SPU, 4 bedroom house",429183738,Daniel,Queen Anne,North Queen Anne,47.647995,-122.3562241,Entire home/apt,299,2,38,6/21/2024,1.21,1,197,15,STR-OPLI-19-003273
53024480,"Blueground | Downtown, gym, roof, nr pike st mkt",107434423,Blueground,Downtown,Pike-Market,47.6077436,-122.3402751,Entire home/apt,,31,1,3/8/2022,0.04,340,312,0,
53026652,Modern Queen Anne Guest Unit w/AC- Maple Grove,35235304,Yang,Queen Anne,North Queen Anne,47.6467,-122.35986,Entire home/apt,186,2,99,6/7/2024,3.07,1,46,31,STR-OPLI-21-001014
53043060,"★Newly Remodeled, Modern 1 BD in Highland Park★",256261465,Raymond,Delridge,Highland Park,47.53286,-122.34756,Entire home/apt,143,30,0,,,1,174,0,STR-OPLI-22-000073
53049664,"Large bedroom, with parking & major bus lines",10903708,Jesse And Dot,Northgate,North College Park,47.70407,-122.3445,Private room,68,4,141,6/9/2024,4.4,2,42,59,STR-OPLI-21-000900
53061077,Sunny Seattle Home w/ Deck ~ 6 Mi to Downtown,121688409,Evolve,Other neighborhoods,Roosevelt,47.68515,-122.3107,Entire home/apt,238,2,23,6/9/2024,0.76,47,165,10,STR-OPLI-21-001007
53080544,Capitol Hill Craftsman Apartment,287232239,Ester,Central Area,Minor,47.6108,-122.31669,Entire home/apt,957,2,100,6/8/2024,3.12,1,39,38,STR-OPLI-21-001082
53089393,"Hummingbird Haven 
small+mighty",46771655,Abigail,Other neighborhoods,Greenwood,47.68760434,-122.3649577,Entire home/apt,106,3,0,,,2,56,0,STR-OPLI-22-001423
53100062,Nordic Cottage w/ Lake Views,9060841,Ruby,Cascade,Eastlake,47.64473,-122.32587,Entire home/apt,142,2,11,6/10/2024,4.58,5,94,11,STR-OPLI-19-001970
53107692,Fabulous Space Needle View in Queen Anne,410570167,Jung,Queen Anne,Lower Queen Anne,47.62805,-122.34825,Entire home/apt,497,1,185,6/10/2024,5.87,2,224,88,Str-opli-21-000750
53112557,Eureka-Fargo2,183354712,Marc,Lake City,Cedar Park,47.72729,-122.28966,Private room,65,1,52,6/14/2024,1.66,3,50,23,STR-OPLI-19-002637
53116778,Cozy & Equipped Ravenna Home near UW + Greenlake,65212742,John,Other neighborhoods,Ravenna,47.68277,-122.30154,Entire home/apt,,30,18,6/10/2024,0.6,1,0,14,STR-OPLI-23-001071
53117022,"Tech, Travelling Nurse, UW, Seattle Lake Union, SU",28379912,Daniel James Rogers,Cascade,Eastlake,47.64477921,-122.3256683,Entire home/apt,82,30,2,4/30/2024,0.07,11,124,1,
53118717,"Blueground | S. Lake Union, gym, nr space needle",107434423,Blueground,Cascade,South Lake Union,47.6328988,-122.3258731,Entire home/apt,288,31,0,,,340,328,0,
53120448,Charming Greenlake/Phinney Ridge 1-Bedroom,11640857,Kristi,Other neighborhoods,Greenwood,47.68729,-122.34764,Entire home/apt,175,30,12,2/22/2024,0.39,2,141,5,
53127334,Serene City Studio,72191276,Baylee,West Seattle,Fairmount Park,47.56666,-122.37326,Entire home/apt,141,1,109,6/20/2024,4.04,1,164,33,STR-OPLI-22-000613
53132174,Historic elegance and comfort in Madison Park,380711893,Michele,Central Area,Harrison/Denny-Blaine,47.6263,-122.28948,Entire home/apt,350,30,2,11/16/2023,0.08,1,335,1,
53148020,Upscale Townhome w/Roof  Deck Views of Cascades,1643089,Brooke,Capitol Hill,Stevens,47.61859,-122.3089,Entire home/apt,410,2,108,6/2/2024,3.4,1,122,43,STR-OPLI-23-001472
53149013,Chic 2 Bedroom 2 Bath Home in Heart of Seattle!,80333752,Ashley And Mike,Downtown,Belltown,47.61588,-122.34731,Entire home/apt,391,2,98,6/7/2024,3.25,36,143,37,STR-OPLI-19-001535
53155876,Serene 1 Bedroom Condo in the Heart of Seattle!,80333752,Ashley And Mike,Downtown,Belltown,47.61446,-122.34844,Entire home/apt,192,2,103,5/27/2024,3.43,36,162,34,STR-OPLI-19-001537
53158071,Parking incld. 2bd CapHill/DT Apartment. Sleeps 5,46554969,Jessica,Downtown,Central Business District,47.61259,-122.33092,Entire home/apt,104,90,5,7/24/2023,0.19,1,111,1,STR-OPLI-22-000593
53171164,Luxurious 1 Bedroom in the Heart of Seattle!,80333752,Ashley And Mike,Downtown,Belltown,47.61518,-122.34657,Entire home/apt,192,2,101,5/24/2024,3.4,36,182,30,STR-OPLI-19-001600
53173086,Walk to Award-winning Restaurants Cute Cottage,28420265,Sherry,Ballard,West Woodland,47.6709,-122.37175,Entire home/apt,197,2,44,5/24/2024,3.49,49,276,43,
53176105,Cozy Retreat in the heart of Central Seattle,4812310,Tobi,Central Area,Atlantic,47.60063,-122.29816,Private room,91,2,22,6/22/2024,3.77,1,63,22,STR-OPLI-23-001568
53176450,Peaceful and private guest suite,3857778,Justin,Central Area,Mann,47.61717,-122.29772,Entire home/apt,156,1,76,6/22/2024,2.41,1,76,22,STR-OPLI-21-000955
53199415,Full Kitchen 1 BRAprt 10min Seattle Free Parking,44373070,Natalie,University District,University District,47.668365,-122.312164,Entire home/apt,136,2,100,6/23/2024,3.24,1,307,35,STR-OPLI-21-001319
53216848,"Beautiful & Clean Magnolia, Seattle Home",164496074,Antoine,Interbay,Interbay,47.65563,-122.38537,Entire home/apt,200,90,0,,,1,296,0,STR-OPLI-22-001379
53232931,Modern Cap Hill 2bed 2bath townhome+parking for 2,23616276,Morgan,Central Area,Minor,47.60886,-122.31502,Entire home/apt,235,2,118,6/23/2024,3.91,1,157,74,STR-OPLI-21-001209
53234423,Bright and airy 3 bedroom one bath upper duplex,255614477,Sharifah,Other neighborhoods,Laurelhurst,47.66836,-122.2769,Entire home/apt,221,2,12,6/9/2024,0.49,1,62,5,STR-OPLI-21-000908
53235771,"King Bed + Studio! Free Parking, Patio, WFH Space!",100208194,Brandon,Capitol Hill,Broadway,47.617851,-122.314713,Entire home/apt,232,1,171,6/3/2024,5.44,6,52,61,STR-OPLI-21-000062
53239316,Charming Room in Historic BnB - Rm6,402210661,Foxglove,Capitol Hill,Broadway,47.61946487,-122.3185043,Private room,193,1,143,6/8/2024,4.49,10,162,37,STR-OPLI-23-000313
53242934,Pet-friendly Duplex dive - Seattle/Madison Valley,78200046,Rachel,Central Area,Madrona,47.61652,-122.29444,Entire home/apt,190,2,31,6/17/2024,1.08,2,15,15,STR-OPLI-22-000061
53243136,Cozy Mother In Law Suite in Residential Ballard,77936783,Matt,Ballard,Whittier Heights,47.68853,-122.37328,Entire home/apt,98,3,70,6/15/2024,2.31,1,33,24,STR-OPLI-21-001258
53249943,Eco built Crown Hill Townhouse - 85 Walkscore,340706410,Vince,Other neighborhoods,Crown Hill,47.6916,-122.38128,Entire home/apt,,1,143,5/3/2024,4.53,98,0,36,STR-OPLI-23-001520
53256499,1 bedroom APT East of West Seattle,423765042,Vone,Delridge,South Delridge,47.52451,-122.35919,Entire home/apt,89,1,117,5/21/2024,3.86,1,114,36,STR-OPLI-23-000417
53263324,Charlestown House - West Seattle Getaway,207773925,Lisa,West Seattle,North Admiral,47.57116,-122.37173,Entire home/apt,112,1,108,6/3/2024,3.42,6,167,33,STR-OPLI-21-001072
53264661,MidMod Style + Super Walkable + Heart of Fremont,425060306,Joanne,Other neighborhoods,Fremont,47.652481,-122.345482,Entire home/apt,183,3,78,6/10/2024,2.51,1,266,27,STR-OPLI-24-000052
53269054,"Blueground | SLU, club room & gym, nr space needle",107434423,Blueground,Cascade,South Lake Union,47.62258,-122.33548,Entire home/apt,198,31,1,5/15/2024,0.71,340,6,1,
53272402,Sonder The Boylston |  Accessible Queen Room,219526255,Sonder (Seattle),Downtown,First Hill,47.61355,-122.32276,Private room,226,1,20,4/1/2024,0.64,21,333,8,Exempt
53272862,Sonder The Boylston | Accessible Full Room,219526255,Sonder (Seattle),Downtown,First Hill,47.61369,-122.32333,Private room,207,1,4,8/28/2023,0.17,21,322,1,Exempt
53272938,Sonder The Boylston | Full Room,219526255,Sonder (Seattle),Downtown,First Hill,47.61396,-122.32279,Private room,204,1,22,2/24/2024,0.71,21,298,9,Exempt
53275900,Cozy Getaway Yard House w/ BBQ |UW |Children Hops.,400489936,Allen Lu,Other neighborhoods,Bryant,47.66456,-122.2846,Entire home/apt,194,1,90,6/5/2024,2.85,5,246,27,STR-OPLI-22-001505
53276899,"Colorful downtown condo, 2 bedrooms, king bed",86206483,Lucia,Downtown,First Hill,47.611161,-122.3286374,Entire home/apt,207,14,86,6/17/2024,2.78,2,278,34,STR-OPLI-21-001027
53278095,Space Needle & Mountain View Condo,63563313,Jane,Capitol Hill,Broadway,47.62691,-122.31858,Entire home/apt,220,2,102,6/13/2024,3.71,1,275,45,STR-OPLI-22-000053
53279341,"Cozy 2 BR House w/Large Yard, Near Bus/Light Rail",289666185,Nhat,Rainier Valley,Dunlap,47.52742,-122.2726,Entire home/apt,196,2,39,7/24/2023,1.24,4,330,4,STR-OPLI-21-001248
53296264,Olympic Hills Four Bedroom with Hot Tub and Grill,91755483,David,Northgate,Pinehurst,47.72262,-122.31339,Entire home/apt,,2,8,3/24/2024,0.27,2,0,4,STR-OPLI-21-000618
53298186,Majestic North Seattle Private Apartment,191906674,Ketan,Northgate,Pinehurst,47.71627,-122.31423,Entire home/apt,92,1,50,6/20/2024,1.69,1,133,17,STR-OPLI-21-001342
53299952,Cozy Private Room in West Seattle Retreat,43388247,Guillermo,Delridge,North Delridge,47.56933,-122.35967,Private room,86,2,59,6/24/2024,2.74,1,123,26,STR-OPLI-22-001476
53300813,Steps to Pike Place 2BD Condo Water Courtyard View,4656446,Air Concierge,Downtown,Pike-Market,47.609112,-122.344086,Entire home/apt,521,2,59,5/19/2024,1.87,15,234,20,STR-OPLI-21-001207
53308710,*#Amzoogle Villa: Flexication Seattle. 7BR Triplex,213636683,Seema,Ballard,West Woodland,47.66553,-122.36651,Entire home/apt,568,31,0,,,6,365,0,STR-PLLI-21-000021
53310594,Stylish 3BR Townhouse Just Minutes from Downtown!,429555775,Jessica,Beacon Hill,North Beacon Hill,47.56991,-122.31355,Entire home/apt,393,30,32,5/19/2024,1.09,1,283,13,STR-OPLI-21-001048
53327340,Capitol Suite - Cecil Bacon Manor,431747142,Cecil Bacon Manor,Capitol Hill,Broadway,47.62752,-122.32232,Private room,319,1,6,7/16/2023,0.25,8,299,1,STR-BB-OPLI-21-000005
53327630,Cheerful 4-bedroom home by park and coffee shops,17346153,Julia,Rainier Valley,Columbia City,47.54671,-122.27876,Entire home/apt,229,1,4,8/28/2023,0.17,1,4,2,STR-OPLI-22-000936
53331218,"Cheerful, family-friendly Seattle home",119998477,Jennifer,Northgate,Maple Leaf,47.69491,-122.3151,Entire home/apt,378,2,40,6/16/2024,1.27,1,104,16,STR-OPLI-21-001157
53337785,A Cheerful 2 bed home w/HotTub & Space Needle view,25714968,Nola,Capitol Hill,Broadway,47.63502,-122.32183,Entire home/apt,259,1,192,6/18/2024,6.08,1,363,65,STR-OPLI-21-001176
53344239,Lovely modern 1 bed apartment near lightrail,371908425,Glenn,Northgate,North College Park,47.69235537,-122.3317162,Entire home/apt,120,30,27,4/1/2024,1.53,1,158,11,STR-OPLI-23-000010
53347880,Brand new place in prime location,47655254,Anabela,Central Area,Leschi,47.60776,-122.29493,Entire home/apt,121,2,67,6/11/2024,2.12,1,302,22,STR-OPLI-21-001273
53357797,West Seattle Garden Guesthouse,9954433,Alex & Natalie,West Seattle,Seaview,47.55738,-122.39464,Entire home/apt,180,5,54,6/1/2024,2.26,1,257,15,STR-OPLI-22-001142
53363052,"1 Bed/1 Bath, Full Kitchen, Laundry, Free Parking",432058918,Scott,Other neighborhoods,Greenwood,47.68416,-122.36169,Entire home/apt,99,4,52,4/3/2024,1.68,2,85,12,STR-OPLI-21-001303
53363555,Ballard Bungalow: Spacious Family-Friendly w/Yard,23317615,Jeff,Ballard,West Woodland,47.67362,-122.36919,Entire home/apt,257,2,104,6/22/2024,3.32,5,138,29,STR-OPLI-21-001261
53382421,Montlake Private Suite,23316438,Justin,Capitol Hill,Broadway,47.63571,-122.32077,Entire home/apt,223,1,206,6/14/2024,6.67,2,282,98,STR-OPLI-21-000771
53387188,Cozy Craftsman in Friendly Ravenna Neighborhood,2542005,Danya & Josh,Other neighborhoods,Ravenna,47.67666,-122.30387,Entire home/apt,158,2,181,6/7/2024,5.97,1,96,55,STR-OPLI-21-001388
53395722,Basement Apartment in Bitter Lake!,430433073,Melissa,Other neighborhoods,Bitter Lake,47.73058,-122.35311,Entire home/apt,80,30,36,3/17/2024,1.16,1,105,9,STR-OPLI-21-001223
53396751,Charming house with a view,21362371,Tyler,Northgate,Maple Leaf,47.6924923,-122.3276957,Entire home/apt,179,30,1,7/30/2023,0.09,1,358,1,
53397069,2BR Townhome w/ City Skyline Views & Easy Parking!,415867520,Lea,Central Area,Minor,47.61121,-122.31394,Entire home/apt,290,1,72,6/16/2024,2.37,1,191,32,STR-OPLI-21-000626
53404873,Resort Style Home with Exceptional Amenities,4940955,Michael,Other neighborhoods,Roosevelt,47.68826,-122.32606,Entire home/apt,153,5,25,5/31/2024,1.28,2,120,16,STR-OPLI-20-000012
53418235,Hillside on North Queen Anne,340706410,Vince,Queen Anne,North Queen Anne,47.6432,-122.36289,Entire home/apt,351,1,180,6/22/2024,5.74,98,325,46,STR-OPLI-21-000910
53420360,Bright and Spacious North Capitol Hill 3B Home,767091,Cristian,Capitol Hill,Montlake,47.64029,-122.31655,Entire home/apt,250,30,2,3/27/2022,0.07,1,124,0,STR-OPLI-21-001272
53432514,Stylish Magnolia Home with Rooftop Sauna & Deck,32262937,Austin,Magnolia,Lawton Park,47.65403,-122.40059,Entire home/apt,280,30,8,6/15/2024,0.29,2,123,4,
53434767,Adorable Studio Guesthouse w/shared outdoor space,59411393,Dylon,Central Area,Minor,47.60606,-122.30513,Entire home/apt,138,1,194,6/13/2024,6.58,4,46,78,STR-OPLI-21-000417
53454924,Large Private bedroom SW Seattle,13701143,Ali,Delridge,Riverview,47.53865,-122.35374,Private room,44,30,35,8/12/2023,1.12,15,206,1,STR-OPLI-19-000353
